dataset,source,title,author,url,text,word_count
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Perceiving that nature had been lavish in the bestowal of timber and bountiful in stores of building material, they treated this like careful nurses, and thus developing the refinements of life, embellished them with luxuries. Therefore I shall now treat, to the best of my ability, of the things which are suitable to be used in buildings, showing their qualities and their excellencies.",63
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Being engaged in writing a complete treatise on architecture, I resolved to set forth in the first book the branches of learning and studies of which it consists, to define its departments, and to show of what it is composed. Hence I have there declared what the qualities of an architect should be.",53
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"In the first book, therefore, I have spoken of the function of the art, but in this I shall discuss the use of the building materials which nature provides. For this book does not show of what architecture is composed, but treats of the origin of the building art, how it was fostered, and how it made progress, step by step, until it reached its present perfection.",67
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"I will now return to my subject, and with regard to the materials suited to the construction of buildings will consider their natural formation and in what proportions their elementary constituents were combined, making it all clear and not obscure to my readers. Hence I believed it right to treat of the diversity and practical peculiarities of these things as well as of the qualities which they exhibit in buildings, so that persons who are intending to build may understand them and so make no mistake, but may gather materials which are suitable to use in their buildings.",98
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"They should not be made of sandy or pebbly clay, or of fine gravel, because when made of these kinds they are in the first place heavy; and, secondly, when washed by the rain as they stand in walls, they go to pieces and break up, and the straw in them does not hold together on account of the roughness of the material. Bricks should be made in Spring or Autumn, so that they may dry uniformly.",77
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"When fresh undried bricks are used in a wall, the stucco covering stiffens and hardens into a permanent mass, but the bricks settle and cannot keep the same height as the stucco; the motion caused by their shrinking prevents them from adhering to it, and they are separated from their union with it. Hence the stucco, no longer joined to the core of the wall, cannot stand by itself because it is so thin; it breaks off, and the walls themselves may perhaps be ruined by their settling.",88
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"This is so true that at Utica in constructing walls they use brick only if it is dry and made five years previously, and approved as such by the authority of a magistrate. The other two kinds are used by the Greeks in their buildings.",45
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"A brick five palms square is called ""pentadoron""; one four palms square ""tetradoron."" Public buildings are constructed of [Greek: pentadora], private of [Greek: tetradora]. When these are used in a wall, a course of bricks is laid on one face and a course of half-bricks on the other, and they are bedded to the line on each face.",58
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"The walls are bonded by alternate courses of the two different kinds, and as the bricks are always laid so as to break joints, this lends strength and a not unattractive appearance to both sides of such walls. The reason why they can float seems to be that the clay of which they are made is like pumice-stone.",58
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"So it is light, and also it does not, after being hardened by exposure to the air, take up or absorb liquid. So these bricks, being of this light and porous quality, and admitting no moisture into their texture, must by the laws of nature float in water, like pumice, no matter what their weight may be.",57
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"They have therefore great advantages; for they are not heavy to use in building and, once made, they are not spoiled by bad weather. In walls of masonry the first question must be with regard to the sand, in order that it may be fit to mix into mortar and have no dirt in it.",55
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"This kind, however, has these defects when used in masonry: it dries slowly; the wall cannot be built up without interruption but from time to time there must be pauses in the work; and such a wall cannot carry vaultings. Furthermore, when sea-sand is used in walls and these are coated with stucco, a salty efflorescence is given out which spoils the surface.",63
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"But pitsand used in masonry dries quickly, the stucco coating is permanent, and the walls can support vaultings. So when mixed in masonry, it has no binding power on the rubble, which consequently settles and down comes the load which the walls can no longer support.",46
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Fresh pitsand, however, in spite of all its excellence in concrete structures, is not equally useful in stucco, the richness of which, when the lime and straw are mixed with such sand, will cause it to crack as it dries on account of the great strength of the mixture. Sand and its sources having been thus treated, next with regard to lime we must be careful that it is burned from a stone which, whether soft or hard, is in any case white.",83
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Lime made of close-grained stone of the harder sort will be good in structural parts; lime of porous stone, in stucco. After slaking it, mix your mortar, if using pitsand, in the proportions of three parts of sand to one of lime; if using river or sea-sand, mix two parts of sand with one of lime.",56
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"These will be the right proportions for the composition of the mixture. The reason why lime makes a solid structure on being combined with water and sand seems to be this: that rocks, like all other bodies, are composed of the four elements.",43
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Those which contain a larger proportion of air, are soft; of water, are tough from the moisture; of earth, hard; and of fire, more brittle. Therefore, if limestone, without being burned, is merely pounded up small and then mixed with sand and so put into the work, the mass does not solidify nor can it hold together.",57
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"But if the stone is first thrown into the kiln, it loses its former property of solidity by exposure to the great heat of the fire, and so with its strength burnt out and exhausted it is left with its pores open and empty. Hence, the moisture and air in the body of the stone being burned out and set free, and only a residuum of heat being left lying in it, if the stone is then immersed in water, the moisture, before the water can feel the influence of the fire, makes its way into the open pores; then the stone begins to get hot, and finally, after it cools off, the heat is rejected from the body of the lime.",122
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Consequently, limestone when taken out of the kiln cannot be as heavy as when it was thrown in, but on being weighed, though its bulk remains the same as before, it is found to have lost about a third of its weight owing to the boiling out of the water. Therefore, its pores being thus opened and its texture rendered loose, it readily mixes with sand, and hence the two materials cohere as they dry, unite with the rubble, and make a solid structure.",84
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"This substance, when mixed with lime and rubble, not only lends strength to buildings of other kinds, but even when piers of it are constructed in the sea, they set hard under water. So the fire and the heat of the flames, coming up hot from far within through the fissures, make the soil there light, and the tufa found there is spongy and free from moisture.",67
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Hence, when the three substances, all formed on a similar principle by the force of fire, are mixed together, the water suddenly taken in makes them cohere, and the moisture quickly hardens them so that they set into a mass which neither the waves nor the force of the water can dissolve. Hence, what is called ""sponge-stone"" or ""Pompeian pumice"" appears to have been reduced by burning from another kind of stone to the condition of the kind which we see.",81
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"The kind of sponge-stone taken from this region is not produced everywhere else, but only about Aetna and among the hills of Mysia which the Greeks call the ""Burnt District,"" and in other places of the same peculiar nature. Seeing that in such places there are found hot springs and warm vapour in excavations on the mountains, and that the ancients tell us that there were once fires spreading over the fields in those very regions, it seems to be certain that moisture has been extracted from the tufa and earth, by the force of fire, just as it is from limestone in kilns.",104
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"There will still be the question why Tuscany, although it abounds in hot springs, does not furnish a powder out of which, on the same principle, a wall can be made which will set fast under water. The same kinds of soil are not found in all places and countries alike, nor is stone found everywhere.",56
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Therefore, where the mountains are not earthy but consist of soft stone, the force of the fire, passing through the fissures in the stone, sets it afire. Consequently, while in Campania the burning of the earth makes ashes, in Tuscany the combustion of the stone makes carbuncular sand.",48
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Both are excellent in walls, but one is better to use for buildings on land, the other for piers under salt water. The Tuscan stone is softer in quality than tufa but harder than earth, and being thoroughly kindled by the violent heat from below, the result is the production in some places of the kind of sand called carbuncular.",60
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,The present ground level shows the depth to which the rock has been removed.] CHAPTER VII STONE 1. Next comes the consideration of stone-quarries from which dimension stone and supplies of rubble to be used in building are taken and brought together.,42
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"The stone in quarries is found to be of different and unlike qualities. In some it is soft: for example, in the environs of the city at the quarries of Grotta Rossa, Palla, Fidenae, and of the Alban hills; in others, it is medium, as at Tivoli, at Amiternum, or Mt.",51
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"But travertine and all stone of that class can stand injury whether from a heavy load laid upon it or from the weather; exposure to fire, however, it cannot bear, but splits and cracks to pieces at once. Therefore, it is not only without the earthy and watery elements, but when fire, expelling the air from it by the operation and force of heat, penetrates into its inmost parts and occupies the empty spaces of the fissures, there comes a great glow and the stone is made to burn as fiercely as do the particles of fire itself.",98
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"There are also several quarries called Anician in the territory of Tarquinii, the stone being of the colour of peperino. Hence its structure is of close texture and solid, and so it cannot be injured by the weather or by the force of fire.",44
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"This may best be seen from monuments in the neighbourhood of the town of Ferento which are made of stone from these quarries. Bronze workers, also, make moulds for the casting of bronze out of stone from these quarries, and find it very useful in bronze-founding.",46
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"If the quarries were only near Rome, all our buildings might well be constructed from the products of these workshops. But since, on account of the proximity of the stone-quarries of Grotta Rossa, Palla, and the others that are nearest to the city, necessity drives us to make use of their products, we must proceed as follows, if we wish our work to be finished without flaws.",67
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Let the stone be taken from the quarry two years before building is to begin, and not in winter but in summer. Such stone as has been damaged by the two years of exposure should be used in the foundations.",40
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"The rest, which remains unhurt, has passed the test of nature and will endure in those parts of the building which are above ground. This precaution should be observed, not only with dimension stone, but also with the rubble which is to be used in walls.",46
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"THE CIRCULAR TEMPLE AT TIVOLI] CHAPTER VIII METHODS OF BUILDING WALLS 1. There are two styles of walls: ""opus reticulatum,"" now used by everybody, and the ancient style called ""opus incertum."" Of these, the reticulatum looks better, but its construction makes it likely to crack, because its beds and builds spread out in every direction.",55
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"On the other hand, in the opus incertum, the rubble, lying in courses and imbricated, makes a wall which, though not beautiful, is stronger than the reticulatum. Both kinds should be constructed of the smallest stones, so that the walls, being thoroughly puddled with the mortar, which is made of lime and sand, may hold together longer.",57
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Since the stones used are soft and porous, they are apt to suck the moisture out of the mortar and so to dry it up. But when there is abundance of lime and sand, the wall, containing more moisture, will not soon lose its strength, for they will hold it together.",51
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"But as soon as the moisture is sucked out of the mortar by the porous rubble, and the lime and sand separate and disunite, the rubble can no longer adhere to them and the wall will in time become a ruin. This we may learn from several monuments in the environs of the city, which are built of marble or dimension stone, but on the inside packed with masonry between the outer walls.",73
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"He who wishes to avoid such a disaster should leave a cavity behind the facings, and on the inside build walls two feet thick, made of red dimension stone or burnt brick or lava in courses, and then bind them to the fronts by means of iron clamps and lead. For thus his work, being no mere heap of material but regularly laid in courses, will be strong enough to last forever without a flaw, because the beds and builds, all settling equally and bonded at the joints, will not let the work bulge out, nor allow the fall of the face walls which have been tightly fastened together.",109
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"They do not use a structure of soft rubble polished on the outside, but whenever they forsake dimension stone, they lay courses of lava or of some hard stone, and, as though building with brick, they bind the upright joints by interchanging the direction of the stones as they lie in the courses. A wall is called isodomum when all the courses are of equal height; pseudisodomum, when the rows of courses do not match but run unequally.",78
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"Both kinds are strong: first, because the rubble itself is of close texture and solid, unable to suck the moisture out of the mortar, but keeping it in its moist condition for a very long period; secondly, because the beds of the stones, being laid smooth and level to begin with, keep the mortar from falling, and, as they are bonded throughout the entire thickness of the wall, they hold together for a very long period. In this the facings are finished, but the other stones left in their natural state and then laid with alternate bonding stones.",98
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"But our workmen, in their hurry to finish, devote themselves only to the facings of the walls, setting them upright but filling the space between with a lot of broken stones and mortar thrown in anyhow. This makes three different sections in the same structure; two consisting of facing and one of filling between them.",55
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"The Greeks, however, do not build so; but laying their stones level and building every other stone length-wise into the thickness, they do not fill the space between, but construct the thickness of their walls in one solid and unbroken mass from the facings to the interior. Further, at intervals they lay single stones which run through the entire thickness of the wall.",63
architecture_treatise_text,Project Gutenberg,The Ten Books on Architecture,Vitruvius Pollio,https://www.gutenberg.org/files/20239/20239.txt,"These stones, which show at each end, are called [Greek: diatonoi], and by their bonding powers they add very greatly to the solidity of the walls. No walls made of rubble and finished with delicate beauty--no such walls can escape ruin as time goes on.",45
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,THE SEVEN LAMPS OF ARCHITECTURE *** Produced by The Online Distributed Proofreading Team at http://www.pgdp.net PLATE IX.—( Frontispiece —Vol. Illustrated Cabinet Edition The Seven Lamps of Architecture Lectures on Architecture and Painting The Study of Architecture by John Ruskin Boston Dana Estes & Company Publishers CONTENTS.,46
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The memoranda which form the basis of the following Essay have been thrown together during the preparation of one of the sections of the third volume of ""Modern Painters."" [A] I once thought of giving them a more expanded form; but their utility, such as it may be, would probably be diminished by farther delay in their publication, more than it would be increased by greater care in their arrangement. Obtained in every case by personal observation, there may be among them some details valuable even to the experienced architect; but with respect to the opinions founded upon them I must be prepared to bear the charge of impertinence which can hardly but attach to the writer who assumes a dogmatical tone in speaking of an art he has never practised.",131
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"There are, however, cases in which men feel too keenly to be silent, and perhaps too strongly to be wrong; I have been forced into this impertinence; and have suffered too much from the destruction or neglect of the architecture I best loved, and from the erection of that which I cannot love, to reason cautiously [Pg 6] respecting the modesty of my opposition to the principles which have induced the scorn of the one, or directed the design of the other. And I have been the less careful to modify the confidence of my statements of principles, because in the midst of the opposition and uncertainty of our architectural systems, it seems to me that there is something grateful in any positive opinion, though in many points wrong, as even weeds are useful that grow on a bank of sand.",141
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"I shall be grateful if the reader will in such cases refer the expressions of praise to the Architecture, and not to the illustration. The general proportions are, however, studiously preserved; the spirals of the shafts are counted, and the effect of the whole is as near that of the thing itself, as is necessary for the purposes of illustration for which the plate is given.",66
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"For the accuracy of the rest I can answer, even to the cracks in the stones, and the number of them; and though the looseness of the drawing, and the picturesque character which is necessarily given by an endeavor to draw old buildings as they actually appear, may perhaps diminish their credit for architectural veracity, they will do so unjustly. The reader will perhaps be surprised by the small number of buildings to which reference has been made.",78
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But it is to be remembered that the following chapters pretend only to be a statement of principles, illustrated each by one or two examples, not an essay on European architecture; and those examples I have generally taken either from the buildings which I love best, or from the schools of architecture which, it appeared to me, have been less carefully described than they deserved. I could as fully, though not with the accuracy and certainty derived from personal observation, have illustrated the principles subsequently advanced, from the architecture of Egypt, India, or Spain, as from that to which the reader will find his attention chiefly directed, the Italian Romanesque and Gothic.",112
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But my affections, as well as my experience, led me to that line of richly varied and magnificently intellectual schools, which reaches, like a high watershed of Christian architecture, from the Adriatic to the Northumbrian seas, bordered by the impure schools of Spain on the one hand, and of Germany on the other: and as culminating points and centres of this chain, I have considered, first, the cities of the Val d'Arno, as representing the Italian Romanesque and pure Italian Gothic; Venice and Verona as representing the Italian Gothic colored by Byzantine elements; and Rouen, with the associated Norman cities, Caen, Bayeux, and Coutances, as representing the entire range of Northern architecture from the Romanesque to Flamboyant. In the course of last summer I undertook a pilgrimage to the English Shrines, and began with Salisbury, where the consequence of a few days' work was a state of weakened health, which I may be permitted to name among the causes of the slightness and imperfection of the present Essay.",168
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"What is true of human polity seems to me not less so of the distinctively political art of Architecture. Uniting the technical and imaginative elements as essentially as humanity does soul and body, it shows the same infirmly balanced liability to the prevalence of the lower part over the higher, to the interference of the constructive, with the purity and simplicity of the reflective, element.",65
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"This tendency, like every other form of materialism, is increasing with the advance of the age; and the only laws which resist it, based upon partial precedents, and already regarded with disrespect as decrepit, if not with defiance as tyrannical, are evidently inapplicable to the new forms and functions of the art, which the necessities of the day demand. How far it may be possible to meet them without a sacrifice of the essential characters of architectural art, cannot be determined by specific calculation or observance.",86
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But they have modified forms and operations belonging to each of his pursuits, and the extent of their authority cannot surely be considered as a diminution of its weight. Those peculiar aspects of them which belong to the first of the arts, I have endeavored to trace in the following pages; and since, if truly stated, they must necessarily be, not only safeguards against every form of error, but sources of every measure of success, I do not think that I claim too much for them in calling them the Lamps of Architecture, nor that it is indolence, in endeavoring to ascertain the true nature and nobility of their fire, to refuse to enter into any curious or special questioning of the innumerable hindrances by which their light has been too often distorted or overpowered.",135
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Had this farther examination been attempted, the work would have become certainly more invidious, and perhaps less useful, as liable to errors which are avoided by the present simplicity of its plan. But, more than this, exactly as we reduce to greater simplicity and surety any one group of these practical laws, we shall find them passing the mere condition of connection or analogy, and becoming the actual expression of some ultimate nerve or fibre of the mighty laws which govern the moral world.",84
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"However mean or inconsiderable the act, there is something in the well doing of it, which has fellowship with the noblest forms of manly virtue; and the truth, decision, and temperance, which we reverently regard as honorable conditions of the spiritual being, have a representative or derivative influence over the works of the hand, the movements of the frame, and the action of the intellect. For there is no action so slight, nor so mean, but it may be done to a great purpose, and ennobled therefore; nor is any purpose so great but that slight actions may help it, and may be so done as to help it much, most especially that chief of all purposes, the pleasing of God.",121
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The former is commonly the more persuasive method, the latter assuredly the more conclusive; only it is liable to give offence, as if there were irreverence in adducing considerations so weighty in treating subjects of small temporal importance. We treat God with irreverence by banishing Him from our thoughts, not by referring to His will on slight occasions.",58
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Are our acts and thoughts lighter and wilder than these—that we should forget it? I have therefore ventured, at the risk of giving to some passages the appearance of irreverence, to take the higher line of argument wherever it appeared clearly traceable: and this, I would ask the reader especially to observe, not merely because I think it the best mode of reaching ultimate truth, still less because I think the subject of more importance than many others; but because every subject should surely, at a period like the present, be taken up in this spirit, or not at all.",100
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Architecture is the art which so disposes and adorns the edifices raised by man for whatsoever uses, that the sight of them contributes to his mental health, power and pleasure. It is very necessary, in the outset of all inquiry, to distinguish carefully between Architecture and Building.",47
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Thus we have church building, house building, ship building, and coach building. That one edifice stands, another floats, and another is suspended on iron springs, makes no difference in the nature of the art, if so it may be called, of building or edification.",44
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"The persons who profess that art, are severally builders, ecclesiastical, naval, or of whatever other name their work may justify; but building does not become architecture merely by the stability of what it erects; and it is no more architecture which raises a church, or which fits it to receive and contain with comfort a required number of persons occupied in certain religious offices, than it is architecture which makes a carriage commodious or a ship swift. I do not, of course, mean that the word is not often, or even may not be legitimately, applied in such a sense (as we speak of naval architecture); but in that sense architecture ceases to be one of the fine arts, and it is therefore better not to run the risk, by loose nomenclature, of the confusion which would arise, and has often arisen, from [Pg 16] extending principles which belong altogether to building, into the sphere of architecture proper.",158
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Let us, therefore, at once confine the name to that art which, taking up and admitting, as conditions of its working, the necessities and common uses of the building, impresses on its form certain characters venerable or beautiful, but otherwise unnecessary. Thus, I suppose, no one would call the laws architectural which determine the height of a breastwork or the position of a bastion.",64
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But if to the stone facing of that bastion be added an unnecessary feature, as a cable moulding, that is Architecture. It would be similarly unreasonable to call battlements or machicolations architectural features, so long as they consist only of an advanced gallery supported on projecting masses, with open intervals beneath for offence.",53
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"But if these projecting masses be carved beneath into rounded courses, which are useless, and if the headings of the intervals be arched and trefoiled, which is useless, that is Architecture. It may not be always easy to draw the line so sharply and simply, because there are few buildings which have not some pretence or color of being architectural; neither can there be any architecture which is not based on building, nor any good architecture which is not based on good building; but it is perfectly easy and very necessary to keep the ideas distinct, and to understand fully that Architecture concerns itself only with those characters of an edifice which are above and beyond its common use.",119
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"I say common; because a building raised to the honor of God, or in memory of men, has surely a use to which its architectural adornment fits it; but not a use which limits, by any inevitable necessities, its plan or details. Architecture proper, then, naturally arranges itself under five heads:— Devotional; including all buildings raised for God's service or honor.",61
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Military; including all private and public architecture of defence. Now, of the principles which I would endeavor to develope, while all must be, as I have said, applicable to every stage and style of the art, some, and especially those which are exciting rather than directing, have necessarily fuller reference to one kind of building than another; and among these I would place first that spirit which, having influence in all, has nevertheless such especial reference to devotional and memorial architecture—the spirit which offers for such work precious things simply because they are precious; not as being necessary to the building, but as an offering, surrendering, and sacrifice of what is to ourselves desirable.",114
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"It seems to me, not only that this feeling is in most cases wholly wanting in those who forward the devotional buildings of the present day; but that it would even be regarded as an ignorant, dangerous, or perhaps criminal principle by many among us. I have not space to enter into dispute of all the various objections which may be urged against it—they are many and spacious; but I may, perhaps, ask the reader's patience while I set down those simple reasons which cause me to believe it a good and just feeling, and as well-pleasing to God and honorable in men, as it is beyond all dispute necessary to the production of any great work in the kind with which we are at present concerned.",127
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"Of this feeling, then, there are two distinct forms: the first, the wish to exercise self-denial for the sake of self-discipline [Pg 18] merely, a wish acted upon in the abandonment of things loved or desired, there being no direct call or purpose to be answered by so doing; and the second, the desire to honor or please some one else by the costliness of the sacrifice. For, observe, it is not now the question whether the fairness and majesty of a building may or may not answer any moral purpose; it is not the result of labor in any sort of which we are speaking, but the bare and mere costliness—the substance and labor and time themselves: are these, we ask, independently of their result, acceptable offerings to God, and considered by Him as doing Him honor?",138
architecture_treatise_text,Project Gutenberg,The Seven Lamps of Architecture,John Ruskin,https://www.gutenberg.org/files/35898/35898-h/35898-h.htm,"So, therefore, it is a most safe and sure principle that, if in the manner of performing any rite at any time, circumstances can be traced which we are either told, or may legitimately conclude, pleased God at that time, those same circumstances will please Him at all times, in the performance of all rites or offices to which they may be attached in like manner; unless it has been afterwards revealed that, for some special purpose, it is now His will that such circumstances should be withdrawn. But farther, was it necessary to the carrying out of the Mosaical system, that there should be either art or splendor in the form or services of the tabernacle or temple?",119
